policy_domain,target_id,target_item_id,target_image_url,target_title,target_description,target_real_approval_label,target_predicted_approval_label,target_predicted_rejection_comment,target_violated_rule_ids,example_id,example_item_id,example_image_url,example_title,example_description,example_approval_label,example_predicted_rejection_reason,example_predicted_sub_rejection,example_predicted_rejection_comment
Sexualized or Skin,166558744,3873652486,http://cdn.taboola.com/libtrc/static/thumbnails/d69e4059e654b8efeb7f0d37f29756e8.jpg,Get Your Online Invitation Now,You are invited to Linexpo International Underclothing and Sock Exhibition on 7-8-9-10 February 2024!,rejected,rejected,"The thumbnail image may feature excessive skin exposure or attire that is overly revealing, which is not directly relevant to the product being advertised.","[""2.1""]",160132438,3837254981,http://cdn.taboola.com/libtrc/static/thumbnails/758fca216cfec8b980cfeb30d1546097.jpg,Need repairs on your Council Owned Home!?,Attention Council & Housing Association Tenants! If your landlord has ignored your request for repairs click here to Check to see if you are eligible for a free consultation.  You could get free home repairs and compensation for your trouble.,rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image:

• Used sexual or suggestive imagery or depicted someone overexposed.


To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery. "
Sexualized or Skin,166558744,3873652486,http://cdn.taboola.com/libtrc/static/thumbnails/d69e4059e654b8efeb7f0d37f29756e8.jpg,Get Your Online Invitation Now,You are invited to Linexpo International Underclothing and Sock Exhibition on 7-8-9-10 February 2024!,rejected,rejected,"The thumbnail image may feature excessive skin exposure or attire that is overly revealing, which is not directly relevant to the product being advertised.","[""2.1""]",148864907,3715308334,http://cdn.taboola.com/libtrc/static/thumbnails/4eb84d0d45588a55a071ee0a91591df8.jpg,${region:capitalized}$ Banks Can't Stand When You Open This Online High Interest Account,(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image:

• Used sexual or suggestive imagery or depicted someone overexposed.

For example: sexually suggestive tongue out.

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery. "
Sexualized or Skin,166558744,3873652486,http://cdn.taboola.com/libtrc/static/thumbnails/d69e4059e654b8efeb7f0d37f29756e8.jpg,Get Your Online Invitation Now,You are invited to Linexpo International Underclothing and Sock Exhibition on 7-8-9-10 February 2024!,rejected,rejected,"The thumbnail image may feature excessive skin exposure or attire that is overly revealing, which is not directly relevant to the product being advertised.","[""2.1""]",148864976,3715305712,http://cdn.taboola.com/libtrc/static/thumbnails/c5f0d698f73b8e699b770138bbfe49bb.jpeg,${region:capitalized}$: Banks Cannot Stand When You Switch To This Online High Interest Account,(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image:

• Used sexual or suggestive imagery or depicted someone overexposed.

For example: sexually suggestive tongue out.

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery. "
Sexualized or Skin,166558744,3873652486,http://cdn.taboola.com/libtrc/static/thumbnails/d69e4059e654b8efeb7f0d37f29756e8.jpg,Get Your Online Invitation Now,You are invited to Linexpo International Underclothing and Sock Exhibition on 7-8-9-10 February 2024!,rejected,rejected,"The thumbnail image may feature excessive skin exposure or attire that is overly revealing, which is not directly relevant to the product being advertised.","[""2.1""]",156482240,3780595266,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/62ff03a4-536f-4477-b381-66ae0631420d__Emo6gTrC.jpg,You Could Be Owed Massive Compensation For Your work Injury,Take this 30-second qualification evaluation to see if you're eligible to start your claim!,rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image:

• Used sexual or suggestive imagery or depicted someone overexposed.

For example: Looks like compromising position.

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery. "
Sexualized or Skin,166558744,3873652486,http://cdn.taboola.com/libtrc/static/thumbnails/d69e4059e654b8efeb7f0d37f29756e8.jpg,Get Your Online Invitation Now,You are invited to Linexpo International Underclothing and Sock Exhibition on 7-8-9-10 February 2024!,rejected,rejected,"The thumbnail image may feature excessive skin exposure or attire that is overly revealing, which is not directly relevant to the product being advertised.","[""2.1""]",159234446,3834439195,http://cdn.taboola.com/libtrc/static/thumbnails/IMAGE_UPSCALER/EIU/92cbc0b3-632f-4527-bda0-e3500a50b943__lEcaALeB.jpg,VigRX Plus - Boost Your Virility with These Natural Pills,Erections that look and feel better to you and your partner. Supercharge your libido and sexual desire Better. CONTROL over erections,rejected,TITLE_INAPPROPRIATE,Used Sexual Or Suggestive Language Or Implied That Someone Became Overexposed,"We found the title:

• Used sexual or suggestive language or implied that someone became overexposed.

For example:  sexual desire Better. .

To improve your title, consider rewriting or replacing it with one that is more appropriate for the target audience and uses positive or neutral language. "
Sexualized or Skin,166558744,3873652486,http://cdn.taboola.com/libtrc/static/thumbnails/d69e4059e654b8efeb7f0d37f29756e8.jpg,Get Your Online Invitation Now,You are invited to Linexpo International Underclothing and Sock Exhibition on 7-8-9-10 February 2024!,rejected,rejected,"The thumbnail image may feature excessive skin exposure or attire that is overly revealing, which is not directly relevant to the product being advertised.","[""2.1""]",207140625,3985676989,http://cdn.taboola.com/libtrc/static/thumbnails/a6eb864aae2f2f7214119334d770c708.png,"Get Health Insurance Coverage Now, No Open Enrollment Required",Find the perfect health insurance plan without open enrollment. Browse a variety of options tailored to your needs and apply today. Click to explore.,rejected,THUMBNAIL_SEXUAL_OR_SUGGESTIVE,Uses Sexual Or Suggestive Language/Imagery Or Implies That Someone Became Overexposed. This Includes Language/Imagery That Suggests Something Sexual Happened.,Sexually suggestive imagery
Sexualized or Skin,166558744,3873652486,http://cdn.taboola.com/libtrc/static/thumbnails/d69e4059e654b8efeb7f0d37f29756e8.jpg,Get Your Online Invitation Now,You are invited to Linexpo International Underclothing and Sock Exhibition on 7-8-9-10 February 2024!,rejected,rejected,"The thumbnail image may feature excessive skin exposure or attire that is overly revealing, which is not directly relevant to the product being advertised.","[""2.1""]",135556911,3661415287,http://cdn.taboola.com/libtrc/static/thumbnails/ad41678a0c2fb853e0207ced6ce48d9b.jpg,Need A Personal Loan?,"Safe & Secure, Fast Lender-Approval, Submit Online",rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"""We found the thumbnail image:
Used sexual or suggestive imagery or depicted someone overexposed.
For example: racy wearing underwear out of context
To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."""
Sexualized or Skin,166558744,3873652486,http://cdn.taboola.com/libtrc/static/thumbnails/d69e4059e654b8efeb7f0d37f29756e8.jpg,Get Your Online Invitation Now,You are invited to Linexpo International Underclothing and Sock Exhibition on 7-8-9-10 February 2024!,rejected,rejected,"The thumbnail image may feature excessive skin exposure or attire that is overly revealing, which is not directly relevant to the product being advertised.","[""2.1""]",179676378,3901718996,http://cdn.taboola.com/libtrc/static/thumbnails/9e585f1e2366fa34c0da2b6c4b240391.jpg,${region:capitalized}$ Drivers With No DUI's Getting A Pay Day ${dayofweek:capitalized}$,Drivers Never Knew This Insurance Hack Until Now (It Can Save You Hundreds),rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image:

• Used sexual or suggestive imagery or depicted someone overexposed.

For example: suggestive.

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery. "
Sexualized or Skin,166558744,3873652486,http://cdn.taboola.com/libtrc/static/thumbnails/d69e4059e654b8efeb7f0d37f29756e8.jpg,Get Your Online Invitation Now,You are invited to Linexpo International Underclothing and Sock Exhibition on 7-8-9-10 February 2024!,rejected,rejected,"The thumbnail image may feature excessive skin exposure or attire that is overly revealing, which is not directly relevant to the product being advertised.","[""2.1""]",159384511,3834739353,http://cdn.taboola.com/libtrc/static/thumbnails/bea47eaa2a319ddc78354f945269dfbc.jpeg,"Big Payouts Coming in 2024, Apply Now",(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image:

• Used sexual or suggestive imagery or depicted someone overexposed.

 
To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),170904456,3883661223,http://cdn.taboola.com/libtrc/static/thumbnails/781ad8044035c52c8552c27a4c01b432.jpeg,Customers Stock Up On Gold Bars At Costco (Take A Look At The Prices),(null),approved,(null),(null),(null)
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),147520452,3708348021,https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/images/feb-test-v1__b6cb4ccb-00c3-46fc-b136-52ef787cd858_1000x600.jpeg,The Surprising Truth: This Is How Much Solar Panels Should Actually Cost,Brits: This Is How Much Solar Panels Should Really Cost,approved,(null),(null),(null)
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),205968598,3972362071,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/b6cf6092-d049-4442-a93c-be20e4d05149__g3FrrXuj.jpg,How To Invest In Whisky. Own A Barrel Of Whisky,(null),approved,(null),(null),(null)
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),152523517,3726543135,http://cdn.taboola.com/libtrc/static/thumbnails/8fca71f2d1948e780a95876135896e91.jpg,No Joke: This Is How Much Solar Panels Should Really Cost,(null),approved,(null),(null),(null)
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),197866688,3947068946,http://cdn.taboola.com/libtrc/static/thumbnails/341fac38af5744423ff596dfa612ad43.png,Ancient beverage trumps gold as investment. Here's why,(null),approved,(null),(null),(null)
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),204551536,3879001006,http://cdn.taboola.com/libtrc/static/thumbnails/3cc45bd36f6d87fb7dc960b17cfd6655.png,The AI Revolution Is About To Rock The Stock Market,The Rocket Fuel of the AI Boom Could be Worth 8 Amazons,approved,(null),(null),(null)
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),199026530,3949580318,http://cdn.taboola.com/libtrc/static/thumbnails/def2f8816f3163b5e63c2d24a7e0dcab.png,Why ${region:capitalized}$ Homeowners Are Rushing To Instal Solar This June,(null),approved,(null),(null),(null)
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),172213579,3884386046,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/WST/1264507032__JZwQzmo0.jpg,Here's What A $500k Annuity Should Pay You In Retirement,Here's how you can maximize your retirement income and safely grow your money regardless of market conditions.,approved,(null),(null),(null)
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),199822243,3951171448,http://cdn.taboola.com/libtrc/static/thumbnails/89e254b1ccfca92b90a1dc6adacdec00.png,People Born 1944-1973 With No Life Insurance Could Get This,(null),approved,(null),(null),(null)
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),150483078,3720286475,http://cdn.taboola.com/libtrc/static/thumbnails/1a5d9e2da2e0ad473f5bc93aef248202.jpg,Two ${region:capitalized}$ Banks Paying All Time High Sign Up Bonus (See The List),Perform A Simple Search On The Next Page To See Highest Yield Checking Accounts,approved,(null),(null),(null)
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),206693921,3975951484,https://bzns.media/upload/resize_cache/iblock/07e/1280_1280_1/07e1194452d922ee1f2d8feeca7d7eb6.jpg,${region:capitalized}$ Bank Rates You Have To See To Believe,(null),approved,(null),(null),(null)
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),204706974,3963596621,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION_BACKGROUND/ABR/55e10d4b-6187-4b75-8cea-094588c5de41__9TLbroWL.jpg,UK Residents Born 1939-1974 With No Life Insurance Could Get This,(null),approved,(null),(null),(null)
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),195575365,3941658186,http://cdn.taboola.com/libtrc/static/thumbnails/3f2a875155e6242ddec394b124d40092.jpg,#1 Stock To Watch Today,Get the latest news on this trending stock. Full details here,approved,(null),(null),(null)
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),164771483,3831366758,http://cdn.taboola.com/libtrc/static/thumbnails/ee25db87ff38e62be383723981117533.jpg,Retirement Expert: “Do You Own This Stock Yet?”,The man who quit Wall St. in his thirties just shared the name of one stock every American should own. Get the details here.,approved,(null),(null),(null)
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),206741155,3976135819,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/1221459135__IPl75ymd.jpg,UAE : Find Out How Much Additional Income You Can Earn With Amazon Stocks?,(null),approved,(null),(null),(null)
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),131279202,3625371269,http://cdn.taboola.com/libtrc/static/thumbnails/2699146a75d9ba0188088b99ac9a0d09.png,Bet $5 On The Chiefs vs. Jaguars & Get $150 Back Instantly,(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image: 


Used sexual or suggestive imagery or depicted someone overexposed.

For example: focusing on intimate body part

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),130148758,3601262475,http://cdn.taboola.com/libtrc/static/thumbnails/545877966d907e59d31e502abe5ce2b0.jpg,"Your Home Near ${city:capitalized}$ Has Risen In Value, Here's How To Cash In",What would some extra cash do for you?,rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image: 

Used sexual or suggestive imagery or depicted someone overexposed.


To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),149650813,3717775483,http://cdn.taboola.com/libtrc/static/thumbnails/6afe6f4c64c0eb743acf7151c2451bab.jpg,Is Working At Night Bad For You? Check This Escape Plan,(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image:

• Used sexual or suggestive imagery or depicted someone overexposed.

For example: breast .

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery. "
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),154748014,3731963315,http://cdn.taboola.com/libtrc/static/thumbnails/72adb905856976362f52f695f9b789cd.jpg,Insurance Companies Hate When Seniors Discover This $500k Term Life Policy,(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image:

• Used sexual or suggestive imagery or depicted someone overexposed.

For example: Thumbnail is suggestive.

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery. "
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),172180039,3886395403,http://cdn.taboola.com/libtrc/static/thumbnails/03f56c356b340468a0eea7592a7c5cb1.jpg,This Is How Much a Attorney Should Actually Cost You In 2023..,(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image:

• Used sexual or suggestive imagery or depicted someone overexposed.

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),153737656,3729529701,http://cdn.taboola.com/libtrc/static/thumbnails/f497f99027fa198b08f680f12a519e81.jpg,"${city:capitalized}$ Homeowner: Don't Borrow From The Bank, Do This Instead (It's Genius)",(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image:

• Used sexual or suggestive imagery or depicted someone overexposed.


To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery. "
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),148864976,3715305712,http://cdn.taboola.com/libtrc/static/thumbnails/c5f0d698f73b8e699b770138bbfe49bb.jpeg,${region:capitalized}$: Banks Cannot Stand When You Switch To This Online High Interest Account,(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image:

• Used sexual or suggestive imagery or depicted someone overexposed.

For example: sexually suggestive tongue out.

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery. "
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),134859299,3659143012,http://cdn.taboola.com/libtrc/static/thumbnails/21498711ca81e46f6781692daf35b602.png,"How To Reduce Debt Over R50,000 (Without Another Loan)",Credit Card Debt - Personal Loans - Late Payments,rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image: 
 
Used sexual or suggestive imagery or depicted someone overexposed.

For example: exposed breast

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),155627232,3561762917,http://cdn.taboola.com/libtrc/static/thumbnails/9789396e753d4b78fd56bd51eb00c3c2.jpg,${region:capitalized}$ Program Will Cover The Cost To Install Solar If You Live In These Zip Codes,(null),rejected,THUMBNAIL_INAPPROPRIATE,"Sexual, Featuring A Racy/Suggestive Image","We found the thumbnail image was: 
Sexual, featuring a racy/suggestive image.
Please replace the problematic image and resubmit."
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),140277449,3684164635,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/821784082__rOz9S95b.jpg,The Under-Utilized Policy The Rich Use,(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image: 

Used sexual or suggestive imagery or depicted someone overexposed.


To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),129972634,3599107217,https://media1.moneywise.com/a/20469/StandardTaboola1000x6001_1672777101_162646990_1672777204_2123573317.png,Don’t Get Suckered Into Paying An Extra $700 On Car Insurance,(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image: 

Used sexual or suggestive imagery or depicted someone overexposed.

For example: racy clothing 

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),153008550,3727728442,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/IBK/82191046__netHvx8m.jpg,7 Lazy (But Legal) Ways to Earn Serious Money This Week,"How to monetise your screentime, get paid for your opinions, and more.",rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image:

• Used sexual or suggestive imagery or depicted someone overexposed.

For example: Racy Image.

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery. "
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),144634679,3698748413,http://cdn.taboola.com/libtrc/static/thumbnails/e79b83c0cd36b0d2a29cd11548a35fc5.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image: 

Used sexual or suggestive imagery or depicted someone overexposed.

For example: Sexual.

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),141839935,3689699831,http://cdn.taboola.com/libtrc/static/thumbnails/fd6899ce38502c9c80634473f723448b.png,How many credit cards you should take in 2023-2024,How many credit cards you should take in 2023-2024,rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image: 

Used sexual or suggestive imagery or depicted someone overexposed.

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Sexualized or Skin,133069150,3646644498,http://cdn.taboola.com/libtrc/static/thumbnails/91bc92a4b3c19771e2543e61a6c794ba.jpeg,Here's How To Get Back At The Electric Companies (Write This Down),(null),rejected,approved,(null),(null),206272137,3974082874,http://cdn.taboola.com/libtrc/static/thumbnails/35cc0d31b5cbd7e47556ea25750e3bc2.jpg,"Own A Home? Don't Borrow From The Bank, Do This Instead (It's Genius)",Borrow without affecting your current mortgage. ,rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image:

• Used sexual or suggestive imagery or depicted someone overexposed.

For example: suggestive .

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery. "
Sexualized or Skin,210112337,4022535881,http://cdn.taboola.com/libtrc/static/thumbnails/3cc45bd36f6d87fb7dc960b17cfd6655.png,CEO says this is worth 43 Amazons,Will This Make the World's First Trillionaire?,approved,approved,(null),(null),199425069,3949856948,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1328784596__YdZVItQp.jpg,CEO says this is worth 34 Nvidias,Will This Make the World's First Trillionaire?,approved,(null),(null),(null)
Sexualized or Skin,210112337,4022535881,http://cdn.taboola.com/libtrc/static/thumbnails/3cc45bd36f6d87fb7dc960b17cfd6655.png,CEO says this is worth 43 Amazons,Will This Make the World's First Trillionaire?,approved,approved,(null),(null),174500898,3891477111,http://cdn.taboola.com/libtrc/static/thumbnails/ae9ea31440f66f67c0830e7b4f6c7b9c.jpg,Make candlestick charts part of your trading strategy! Get this ebook to know top 10 chart patterns,Candlestick charts help you get the hang of predicting price movements. Make better trading decisions by learning to read trading patterns from this ebook! Get the top 10 trading patterns to follow that can help you with technical analysis!,approved,(null),(null),(null)
Sexualized or Skin,210112337,4022535881,http://cdn.taboola.com/libtrc/static/thumbnails/3cc45bd36f6d87fb7dc960b17cfd6655.png,CEO says this is worth 43 Amazons,Will This Make the World's First Trillionaire?,approved,approved,(null),(null),175727039,3894703840,http://cdn.taboola.com/libtrc/static/thumbnails/8865e2f2b6c5d92aa4f6a16a92f94157.png,Warning To South African Homeowners Without A Will,"There is an increased concern among South Africans about their families’ future and the need for wills, it has emerged.",approved,(null),(null),(null)
